2025-07-21T13:17:57.853Z,769.86,769.78,-0.97,0.00,0.009,1000
2025-07-21T13:18:01.094Z,769.86,769.83,0.00,-0.98,0.004,1000
2025-07-21T13:18:12.544Z,769.86,769.88,0.00,-0.65,0.004,1000
2025-07-21T13:18:14.053Z,769.86,770.17,-0.87,0.00,0.041,1000
2025-07-21T13:18:14.865Z,769.86,770.27,0.00,-0.99,0.054,1000
2025-07-21T13:18:15.649Z,769.86,770.28,-0.99,0.00,0.055,1000
2025-07-21T13:19:28.703Z,769.86,770.38,-0.89,0.00,0.068,1000
2025-07-21T13:19:30.003Z,769.86,770.49,-0.91,0.00,0.083,1000
2025-07-21T13:19:30.696Z,769.86,770.48,-0.89,0.00,0.08,1000
2025-07-21T13:20:04.109Z,769.86,770.39,0.00,-1.00,0.069,1000
2025-07-21T13:20:05.251Z,769.86,770.37,0.00,-1.00,0.066,1000
2025-07-21T13:20:08.377Z,769.86,770.29,-1.00,0.00,0.057,1000
2025-07-21T13:20:09.743Z,769.86,770.29,0.00,-0.95,0.057,1000
2025-07-21T13:20:10.451Z,769.86,770.21,0.00,-0.95,0.046,1000
2025-07-21T13:20:10.451Z,769.86,770.18,0.00,-0.95,0.042,1000
2025-07-21T13:20:15.256Z,769.86,770.18,0.00,-0.97,0.042,1000
2025-07-21T13:20:27.951Z,769.86,770.28,0.00,-1.00,0.055,1000
2025-07-21T13:21:05.400Z,769.86,770.36,0.00,-0.89,0.065,1000
2025-07-21T13:21:07.064Z,769.86,770.53,0.00,-1.00,0.087,1000
2025-07-21T13:21:20.902Z,769.86,770.63,-0.99,0.00,0.101,1000
2025-07-21T13:21:21.299Z,769.86,770.64,-1.00,0.00,0.102,1000
2025-07-21T13:21:23.586Z,769.86,770.75,0.00,-0.87,0.116,1000
2025-07-21T13:21:24.411Z,769.86,770.76,0.00,-0.86,0.118,1000
2025-07-21T13:21:24.816Z,769.86,770.86,0.00,-1.09,0.131,1000
2025-07-21T13:21:25.565Z,769.86,770.87,0.00,-0.86,0.132,1000
2025-07-21T13:21:26.338Z,769.86,771.05,0.00,-1.00,0.155,1000
2025-07-21T13:21:27.106Z,769.86,771.06,-1.00,0.00,0.156,1000
2025-07-21T13:21:31.427Z,769.86,771.11,0.00,-0.94,0.163,1000
2025-07-21T13:21:44.071Z,769.86,771.21,-0.98,0.00,0.175,1000
2025-07-21T13:21:45.375Z,769.86,771.22,-0.97,0.00,0.177,1000
2025-07-21T13:21:47.982Z,769.86,771.30,0.00,-0.93,0.187,1000
2025-07-21T13:22:47.036Z,769.86,771.44,-0.82,0.00,0.205,1000
2025-07-21T13:22:47.937Z,769.86,771.58,0.00,-0.94,0.224,1000
2025-07-21T13:24:40.774Z,769.86,771.53,0.00,-0.91,0.217,1000
2025-07-21T13:24:46.050Z,769.86,771.49,0.00,-0.91,0.211,1000
2025-07-21T13:24:46.099Z,769.86,771.53,0.00,-0.91,0.217,1000
2025-07-21T13:24:48.110Z,769.86,771.40,0.00,-0.92,0.199,1000
2025-07-21T13:24:48.607Z,769.86,771.38,0.00,-0.98,0.198,1000
2025-07-21T13:24:50.298Z,769.86,771.34,0.00,-0.97,0.191,1000
2025-07-21T13:24:57.984Z,769.86,771.33,0.00,-0.97,0.191,1000
2025-07-21T13:25:13.063Z,769.86,771.42,0.00,-0.91,0.202,1000
2025-07-21T13:25:38.767Z,769.86,771.42,-0.83,0.00,0.202,1000
2025-07-21T13:25:44.340Z,769.86,771.44,-0.85,0.00,0.205,1000
2025-07-21T13:26:11.568Z,769.86,771.89,0.00,-0.79,0.264,1000
2025-07-21T13:26:23.559Z,769.86,771.97,-0.97,0.00,0.274,1000
2025-07-21T13:26:27.611Z,769.86,772.01,0.00,-0.89,0.279,1000
2025-07-21T13:26:28.995Z,769.86,772.09,0.00,-0.89,0.29,1000
2025-07-21T13:26:36.556Z,769.86,772.19,0.00,-0.86,0.303,1000
